Hr.Stroke.LAABN,Hr.Stroke.C0,Hr.Stroke.C1,Hr.Stroke.C2,Hr.Stroke.C3,Hr.Stroke.C4,Hr.Bleed.lt75.Dab,Hr.Bleed.75over.Dab,Hr.Bleed.lt75.War,Hr.Bleed.75over.War,Hr.Bleed.lt75.Riv,Hr.Bleed.75over.Riv,Hr.Stroke.Dab,Hr.Stroke.War,Hr.Stroke.Riv,Prob.Death.stroke,Prob.DepState.stroke,Prob.IndState.stroke,Prob.Death.Bleed.Dab,Prob.Death.Bleed.War,Prob.Death.Bleed.Riv,Prob.Ich.Bleed.Dab,Prob.Ich.Bleed.War,Prob.Ich.Bleed.Riv,Prob.Nich.Bleed.Dab,Prob.Nich.Bleed.War,Prob.Nich.Bleed.Riv,Prob.Gos2.Ich,Prob.Gos3.Ich,Prob.Gos4.Ich,Prob.Gos5.Ich,Util.DepState.Stroke,Util.IndState.Stroke,Util.Gos2,Util.Gos3,Util.Gos4,Util.Gos5,Util.Nich,Cost.Death.Stroke,Cost.DepState.Inst,Cost.DepState.Cont,Cost.IndState.Inst,Cost.IndState.Cont,Cost.Gos2.Inst,Cost.Gos2.Cont,Cost.Gos3.Inst,Cost.Gos3.Cont,Cost.Gos4.Inst,Cost.Gos4.Cont,Cost.Gos5.Inst,Cost.Gos5.Cont,Cost.Death.Bleed,Cost.Nich,Cost.Dab,Cost.War,Cost.Riv,Sens,Spec,hrProp.C0,hrProp.C1,hrProp.CV0,hrProp.CV1
0.0836,0.024410536,0.033410983,0.045923989,0.067292226,0.098901682,0.019347706,0.054981397,0.031509121,0.038859033,0.025527603,0.048112091,0.172983191,0.241219982,0.248310082,0.238503507,0.577667946,0.183828547,0.090157117,0.090157117,0.090157117,0.089620973,0.089620973,0.089620973,0.82022191,0.82022191,0.82022191,0.110998445,0.135258838,0.083664786,0.670077931,0.480813349,0.820990561,0,0.22706589,0.637156861,0.892404594,0.99400124,3547.455955,2780.459723,6628.017154,531.0883375,3369.738043,43007.67599,49535.97926,10747.24594,33899.5227,26395.87192,0,1251.350328,0,3547.455955,1272.503826,821.25,254.6528022,767,0.973793623,0.34715034,0.203149998,0.180816713,0.017684423,0.130573109
0.076,0.024414792,0.033444761,0.045944044,0.067298637,0.098902027,0.021282477,0.053741215,0.025981205,0.044646548,0.033865877,0.036966813,0.219500779,0.381378417,0.36111455,0.240841777,0.572116474,0.187041749,0.101892002,0.101892002,0.101892002,0.103959845,0.103959845,0.103959845,0.794148153,0.794148153,0.794148153,0.106056319,0.144205739,0.079056027,0.670681914,0.480710955,0.821220606,0,0.223710537,0.641477562,0.894897266,0.997948449,7510.204037,2824.405892,5866.155619,511.9507875,3435.168836,43690.5267,49761.60796,11398.47128,33932.79718,29178.64989,0,1272.95962,0,7510.204037,1244.530386,821.25,254.253047,767,0.959607606,0.357428458,0.113016322,0.228654362,0.127239064,0.082289145
0.0804,0.024448182,0.033497164,0.04595902,0.067347947,0.098967934,0.021558872,0.053741215,0.029297955,0.038445639,0.031757657,0.045731611,0.186936456,0.292223128,0.263777082,0.231488698,0.574598115,0.193913187,0.113574642,0.113574642,0.113574642,0.080597222,0.080597222,0.080597222,0.805828136,0.805828136,0.805828136,0.137509276,0.125488711,0.08566976,0.651332254,0.484541005,0.820851958,0,0.225012466,0.638181137,0.892846453,0.996546588,7172.192895,2777.911585,6416.760648,523.8919606,3126.490192,48594.93513,50115.80323,10144.27009,33857.34604,24810.58015,0,1300.277161,0,7172.192895,1301.235676,821.25,258.7996374,767,0.945717711,0.299387732,0.057591052,0.230303992,0.008956089,0.02325446
0.0812,0.024456199,0.033498313,0.046011369,0.06736427,0.098975195,0.025704809,0.038445639,0.031785517,0.048367094,0.034626407,0.048200784,0.30558769,0.313849889,0.263167015,0.254871395,0.538516901,0.206611704,0.111493611,0.111493611,0.111493611,0.107730284,0.107730284,0.107730284,0.780776105,0.780776105,0.780776105,0.108210678,0.139469184,0.077477072,0.674843066,0.489315618,0.823297441,0,0.226298816,0.637720014,0.893162289,0.997372082,3635.011184,2928.099391,6124.768836,526.0034366,3118.972245,53412.50293,49887.96178,10838.42259,33807.75271,28756.13997,0,1271.281292,0,3635.011184,1278.414226,821.25,257.9137267,767,0.976562374,0.306392744,0.146554222,0.172073088,0.002088724,0.032569242
0.083,0.024494721,0.033617554,0.04601735,0.06738353,0.098981336,0.019624102,0.0479537,0.030127142,0.042579578,0.032837942,0.042489875,0.241161568,0.289258171,0.296765096,0.261886204,0.55714464,0.180969156,0.126638882,0.126638882,0.126638882,0.073283504,0.073283504,0.073283504,0.800077614,0.800077614,0.800077614,0.125077428,0.137095106,0.070809718,0.667017748,0.487853946,0.82163394,0,0.222904308,0.636564877,0.894047321,0.997425833,5179.0188,2812.552425,6510.944472,527.5903137,2857.227348,47409.1739,49940.03579,9298.383062,33903.48395,25453.04523,0,1244.268772,0,5179.0188,1295.057629,821.25,256.1858165,767,0.971829493,0.318725934,0.110968303,0.264159425,0.001518424,0.148843617
0.0817,0.024524036,0.033662857,0.046022092,0.067422517,0.099073633,0.019900498,0.050847458,0.031509121,0.042992972,0.031666364,0.049471343,0.168765165,0.319679878,0.30745858,0.26812159,0.541178813,0.190699597,0.10904518,0.10904518,0.10904518,0.063032086,0.063032086,0.063032086,0.827922733,0.827922733,0.827922733,0.111759031,0.123564799,0.088763111,0.675913059,0.478679375,0.816757033,0,0.224277904,0.636680115,0.890780063,0.994435205,6289.60562,2835.725968,6035.978278,529.6678489,3055.824485,50505.52943,50259.52567,10179.89529,33924.11282,25016.6402,0,1253.224925,0,6289.60562,1283.946654,821.25,258.1738871,767,0.957583257,0.36102664,0.207169347,0.177383959,0.116661918,0.16470359
0.0808,0.024572882,0.033712869,0.046037172,0.067513655,0.099175161,0.021282477,0.0479537,0.0328911,0.041339396,0.031560675,0.042500466,0.206878994,0.334580956,0.351218934,0.225253313,0.591915611,0.182831076,0.131791023,0.131791023,0.131791023,0.067448332,0.067448332,0.067448332,0.800760646,0.800760646,0.800760646,0.120739977,0.149182635,0.082151095,0.647926293,0.483561807,0.817870618,0,0.227317739,0.635984054,0.893947884,0.99577563,6781.770681,2782.747355,6226.178976,549.9554436,3188.92157,41128.29603,49700.43512,10323.17179,33957.28476,25333.6207,0,1272.244993,0,6781.770681,1259.463602,821.25,253.865109,767,0.909530766,0.357190367,0.04700264,0.181671331,0.160064931,0.047848633
0.0767,0.02459473,0.033725285,0.046067933,0.067525628,0.099260551,0.02238806,0.048367094,0.024599226,0.033898305,0.031787707,0.049345442,0.188027891,0.378581451,0.311348114,0.236165238,0.574821717,0.189013045,0.094461881,0.094461881,0.094461881,0.069877807,0.069877807,0.069877807,0.835660313,0.835660313,0.835660313,0.114651251,0.141939089,0.077823965,0.665585695,0.485172137,0.820392983,0,0.224054345,0.637545774,0.894083544,0.994837345,5437.431218,2916.317646,6364.459577,530.7494521,3376.583165,50000.2715,50059.49555,10873.07122,33910.47185,22156.31417,0,1262.50479,0,5437.431218,1264.973649,821.25,255.7235158,767,0.956366317,0.320916815,0.114535043,0.22546029,0.005797331,0.138513508
0.078,0.024596463,0.033729495,0.046072516,0.067558687,0.099309809,0.018794914,0.04588673,0.030679934,0.04588673,0.031385055,0.05122526,0.252095884,0.305365517,0.474735781,0.250974279,0.53998377,0.20904195,0.095483479,0.095483479,0.095483479,0.112459414,0.112459414,0.112459414,0.792057106,0.792057106,0.792057106,0.114981398,0.145984462,0.078090593,0.660943547,0.479620461,0.818860503,0,0.223614347,0.63668103,0.893536202,0.994444667,9454.733318,2858.017751,6454.13347,540.356362,3122.108513,46912.06226,49866.02224,10599.15589,33864.29586,26466.83835,0,1301.151873,0,9454.733318,1262.833504,821.25,255.5656257,767,0.939861291,0.264300719,0.081624893,0.183767064,0.00923756,0.078877707
0.0818,0.024634477,0.033740845,0.046097898,0.067600391,0.099361,0.022111664,0.056634973,0.032061913,0.04588673,0.030253838,0.039403931,0.315407504,0.358269533,0.315306143,0.250194856,0.559654131,0.190151013,0.107926689,0.107926689,0.107926689,0.112905269,0.112905269,0.112905269,0.779168041,0.779168041,0.779168041,0.119065323,0.151858974,0.084347945,0.644727758,0.483792593,0.821592225,0,0.225503254,0.637046899,0.894264953,0.997549963,8371.99573,2918.138987,6483.531549,552.3432574,2941.557929,48429.46636,50047.8339,9187.395256,33911.82306,27509.24266,0,1240.328034,0,8371.99573,1247.262956,821.25,254.3046199,767,0.97276847,0.397160782,0.137644054,0.163174949,0.003824625,0.052779356
0.0814,0.024635232,0.03374274,0.046107725,0.067650711,0.099472549,0.022940851,0.051260852,0.026810392,0.046713518,0.035542067,0.045286915,0.196370346,0.42162165,0.321050803,0.265003897,0.556360386,0.178635717,0.127369259,0.127369259,0.127369259,0.100105002,0.100105002,0.100105002,0.772525739,0.772525739,0.772525739,0.112978161,0.134577803,0.069872467,0.682571569,0.48436054,0.820672138,0,0.229456988,0.640970998,0.893471334,0.996864457,9672.227667,2713.368772,6034.593389,534.8572026,3097.636325,48462.14122,50217.08759,10571.12751,33848.96486,29444.21719,0,1230.254362,0,9672.227667,1277.227863,821.25,255.0737894,767,0.899487037,0.328967336,0.084808196,0.197114549,0.088220467,0.102542439
0.0798,0.024637847,0.033795964,0.046129714,0.067654917,0.099656749,0.018794914,0.048780488,0.027363184,0.038859033,0.035825166,0.044342843,0.208766285,0.315680182,0.234940905,0.238503507,0.563431577,0.198064915,0.126586567,0.126586567,0.126586567,0.077485124,0.077485124,0.077485124,0.795928309,0.795928309,0.795928309,0.102394499,0.128933856,0.068214565,0.70045708,0.487703012,0.820894178,0,0.226370557,0.63705032,0.892199975,0.996610154,8334.3104,2805.905497,6794.202702,551.8549004,3135.227163,41831.27618,49970.91087,10685.15561,33905.08856,28153.36909,0,1246.509276,0,8334.3104,1276.086562,821.25,254.8163335,767,0.935390257,0.31433578,0.09334487,0.228384332,0.000959777,0.124184207
0.0813,0.02468965,0.033817074,0.046130844,0.067677379,0.099687095,0.026257601,0.053327821,0.037037037,0.048780488,0.024324912,0.049232695,0.171806981,0.322965768,0.234583669,0.257989088,0.531790326,0.210220586,0.109483771,0.109483771,0.109483771,0.064408655,0.064408655,0.064408655,0.826107574,0.826107574,0.826107574,0.131476998,0.13620276,0.088353467,0.643966775,0.485649553,0.82207592,0,0.230516837,0.638251784,0.892352779,0.996231699,5390.847297,2836.494029,5733.620409,521.3187664,2991.670881,41870.5812,50011.87321,10961.67214,33874.01417,28225.18327,0,1290.64117,0,5390.847297,1293.491656,821.25,254.3938816,767,0.975157245,0.373243336,0.043160465,0.224749982,0.002610195,0.146078978
0.0781,0.024780584,0.033860952,0.046145398,0.067678164,0.099718496,0.019347706,0.04588673,0.034273079,0.04588673,0.039512123,0.045076797,0.278049985,0.229475079,0.374314676,0.254871395,0.55576975,0.189358855,0.077799045,0.077799045,0.077799045,0.123270936,0.123270936,0.123270936,0.798930019,0.798930019,0.798930019,0.121939694,0.16868631,0.071989505,0.637384491,0.488524905,0.822064062,0,0.221933164,0.637204442,0.894158742,0.994230201,6670.139521,2770.241671,6414.906871,562.6186965,2954.047362,41036.92552,49602.52264,10623.29692,33880.6787,25259.03259,0,1278.021176,0,6670.139521,1253.065509,821.25,257.1645595,767,0.938968179,0.362506959,0.27640896,0.149921377,0.000552665,0.114569629
0.0792,0.024814732,0.033878378,0.046188685,0.067736039,0.099763533,0.021006081,0.059528731,0.029297955,0.044233154,0.033520399,0.057274153,0.178052706,0.297599622,0.356808623,0.258768511,0.600411072,0.140820417,0.142182299,0.142182299,0.142182299,0.102216449,0.102216449,0.102216449,0.755601252,0.755601252,0.755601252,0.105393818,0.131251973,0.080657749,0.68269646,0.487846423,0.821080707,0,0.223743652,0.638128282,0.8929931,0.996488782,8051.894243,2685.675859,6466.484096,546.0435349,3212.871707,45457.99469,50155.2452,10191.04637,33857.84128,27701.67946,0,1270.982002,0,8051.894243,1291.765361,821.25,253.1521872,767,0.946723703,0.346507642,0.110631659,0.166333615,0.006555329,0.075799612
0.0801,0.024882201,0.033897992,0.046208929,0.06777819,0.099857432,0.019624102,0.0479537,0.031509121,0.05002067,0.029747975,0.050944554,0.214316375,0.277950326,0.271193234,0.264224474,0.539431853,0.196343673,0.098328576,0.098328576,0.098328576,0.126853045,0.126853045,0.126853045,0.774818379,0.774818379,0.774818379,0.109604456,0.152472931,0.071005385,0.666917229,0.483135821,0.818502909,0,0.229259314,0.641362229,0.893412725,0.999780191,7175.415445,2944.827089,6368.569682,543.3366576,3047.929195,44614.92188,50208.51996,9968.259725,33878.15144,30150.21405,0,1264.167166,0,7175.415445,1262.585268,821.25,257.0634585,767,0.978688986,0.30498261,0.090573265,0.259593254,0.104698947,0.068556015
0.0795,0.024901993,0.033914559,0.046219299,0.067833017,0.09989666,0.021006081,0.040512609,0.027915976,0.04381976,0.036846426,0.043078516,0.28067379,0.352875714,0.301020822,0.24395947,0.564106379,0.191934151,0.111872684,0.111872684,0.111872684,0.076721344,0.076721344,0.076721344,0.811405972,0.811405972,0.811405972,0.119398139,0.129825523,0.071345817,0.679430521,0.48077904,0.821661262,0,0.224459588,0.63975002,0.894249247,0.996016823,7295.503994,2790.698265,6725.375415,516.3977502,3135.437289,49030.07376,50248.1594,10477.31577,33921.23932,28260.75285,0,1249.509346,0,7295.503994,1276.826658,821.25,256.330728,767,0.977198695,0.341612609,0.055822565,0.214073379,0.090650079,0.140247743
0.0805,0.024908276,0.033956598,0.046242682,0.067835651,0.100007019,0.020453289,0.048780488,0.029021559,0.04381976,0.033564973,0.040864037,0.185116721,0.392732574,0.368013463,0.248636009,0.543270251,0.20809374,0.12427918,0.12427918,0.12427918,0.111327917,0.111327917,0.111327917,0.764392903,0.764392903,0.764392903,0.140687618,0.14474391,0.077237512,0.63733096,0.485339078,0.820845875,0,0.225491679,0.637290622,0.893209792,0.99900748,4280.047761,2877.999195,6570.26627,563.9930093,2874.597601,45157.53229,50076.38661,9804.660038,33936.60686,24640.64699,0,1266.78675,0,4280.047761,1233.07867,821.25,255.2454607,767,0.929390127,0.339366757,0.138084729,0.252821667,0.09483446,0.111610143
0.0808,0.024913182,0.034036204,0.046319368,0.067891215,0.100010036,0.022664456,0.049193882,0.029297955,0.047126912,0.029961368,0.040951329,0.185247275,0.306797403,0.326064944,0.250194856,0.541462923,0.208342221,0.116527864,0.116527864,0.116527864,0.131330596,0.131330596,0.131330596,0.75214154,0.75214154,0.75214154,0.108006376,0.151312579,0.086398374,0.654282672,0.484699538,0.819289054,0,0.225260194,0.640007765,0.895053889,0.994415532,6736.031458,2851.424342,6400.778558,537.907203,2994.351949,47866.69104,49714.13785,10920.09549,33949.66904,26551.35136,0,1295.68969,0,6736.031458,1252.452901,821.25,252.2983372,767,0.946437242,0.341080044,0.060701286,0.225311457,0.144493601,0.03778993
0.0819,0.02494953,0.034090727,0.046334092,0.067908432,0.10010118,0.016583748,0.051674246,0.028745163,0.042579578,0.028552324,0.034606098,0.142893143,0.311719404,0.280458682,0.253312549,0.565398678,0.181288773,0.105701261,0.105701261,0.105701261,0.069530009,0.069530009,0.069530009,0.82476873,0.82476873,0.82476873,0.114803783,0.145786408,0.073823684,0.665586125,0.484354901,0.820929698,0,0.222410059,0.637168399,0.891511088,0.998096004,8103.265303,2742.545116,6781.018093,541.2948017,3304.035591,45534.45393,50223.15474,11323.50958,33883.94528,28227.5871,0,1224.202095,0,8103.265303,1257.972078,821.25,252.6850627,767,0.948079868,0.407870888,0.16198952,0.208046458,0.029758065,0.097988424
0.0813,0.024993273,0.034118504,0.046367889,0.067956048,0.100110304,0.022940851,0.047540306,0.029850746,0.045059942,0.030082046,0.048466212,0.24956975,0.348337539,0.257143172,0.247077163,0.560563905,0.192358932,0.101448939,0.101448939,0.101448939,0.081562309,0.081562309,0.081562309,0.816988752,0.816988752,0.816988752,0.119973007,0.134064868,0.10108551,0.644876615,0.485657538,0.820258793,0,0.223932409,0.634817758,0.893934204,0.997442369,4590.65937,2982.425408,6412.894721,557.3322722,3017.256681,49872.22815,50099.15174,10254.38006,33920.92522,27087.20542,0,1277.346783,0,4590.65937,1267.673512,821.25,257.4320516,767,0.976194366,0.325688681,0.070686617,0.263113939,0.039520365,0.010124407
0.0828,0.025014243,0.034167679,0.046413217,0.067994423,0.100161537,0.019900498,0.048780488,0.032061913,0.036378669,0.032193962,0.04190636,0.24614966,0.404698222,0.377739699,0.240062354,0.55798976,0.201947887,0.116637452,0.116637452,0.116637452,0.062425629,0.062425629,0.062425629,0.820936919,0.820936919,0.820936919,0.127599411,0.14022533,0.090686114,0.641489145,0.480817724,0.821010364,0,0.226279282,0.639519007,0.891759983,0.995428273,8094.32911,2859.546485,6766.088795,565.4817094,3264.847163,45284.36448,49844.5955,10076.59625,33965.91221,24738.87975,0,1319.883738,0,8094.32911,1220.953614,821.25,256.8065483,767,0.977883,0.36093116,0.059212975,0.236692346,0.046264392,0.002989912
0.0794,0.025019003,0.034172579,0.046502609,0.068009659,0.100178749,0.018242123,0.051260852,0.033720287,0.044233154,0.029874956,0.046621692,0.230560123,0.257330743,0.26089544,0.255650818,0.536561133,0.207788049,0.132064797,0.132064797,0.132064797,0.089404878,0.089404878,0.089404878,0.778530325,0.778530325,0.778530325,0.099308873,0.142791242,0.07567549,0.682224394,0.488766124,0.818604137,0,0.217958473,0.635769195,0.894923449,0.997391708,6490.521035,2860.960928,6307.16047,562.1032362,3095.670575,53602.04059,49807.05377,10232.5619,33915.0664,29349.57529,0,1266.925329,0,6490.521035,1286.732519,821.25,257.0726745,767,0.909346837,0.326863932,0.04081279,0.240756048,0.006970333,0.017747881
0.0809,0.025020503,0.034174656,0.046513253,0.068033459,0.100184252,0.018242123,0.049193882,0.028745163,0.051674246,0.036833421,0.046057734,0.236032492,0.269539977,0.344527361,0.230709275,0.573433979,0.195856745,0.095311416,0.095311416,0.095311416,0.102006356,0.102006356,0.102006356,0.802682228,0.802682228,0.802682228,0.109322854,0.15729894,0.075416325,0.657961881,0.484609278,0.819469124,0,0.228570704,0.639319377,0.8951845,0.999168359,3307.061757,2822.055786,6411.534044,529.8939892,3216.583697,42487.10383,50230.85011,9387.803411,33891.38617,25586.42874,0,1224.606379,0,3307.061757,1308.602158,821.25,254.6773237,767,0.909182613,0.318406281,0.145124428,0.316153085,0.085643854,0.048387899
0.0747,0.025097007,0.034211827,0.046524965,0.068061844,0.100195713,0.019624102,0.05208764,0.030956329,0.040512609,0.033228565,0.050646501,0.246252872,0.455080278,0.222962493,0.259547935,0.550874803,0.189577263,0.125351432,0.125351432,0.125351432,0.098421402,0.098421402,0.098421402,0.776227166,0.776227166,0.776227166,0.097333243,0.154632511,0.079221866,0.66881238,0.485145633,0.821018882,0,0.225648683,0.635075128,0.892255252,0.998529639,5360.738527,2808.777937,6144.700885,496.3454444,3300.669486,44675.99356,50040.65476,9473.224795,33897.82158,29242.18939,0,1252.897937,0,5360.738527,1291.118838,821.25,255.1694182,767,0.957505758,0.301504764,0.035278366,0.181630093,0.055946418,0.147079674
0.0818,0.02517452,0.034214923,0.046557488,0.068072381,0.100253266,0.018518519,0.051260852,0.026533997,0.045473336,0.026924977,0.041466371,0.156674287,0.347378379,0.318837008,0.253312549,0.544857266,0.201830185,0.105732422,0.105732422,0.105732422,0.105185785,0.105185785,0.105185785,0.789081793,0.789081793,0.789081793,0.149315233,0.13587026,0.084183288,0.630631218,0.484249617,0.821701858,0,0.22443486,0.63777453,0.893375828,0.995906654,12324.66089,2925.612241,6508.201152,552.7667939,3099.953901,44121.93106,50169.94963,10295.29336,33898.86638,29544.17239,0,1257.173067,0,12324.66089,1277.464545,821.25,253.6527951,767,0.948543044,0.290724247,0.029344367,0.238150677,0.011768688,0.027483173
0.0828,0.025175664,0.034245275,0.046579685,0.06809194,0.100263623,0.019347706,0.045473336,0.031232725,0.043406366,0.034132099,0.043953736,0.153018816,0.257571798,0.248592365,0.24395947,0.572896835,0.183143695,0.103220122,0.103220122,0.103220122,0.073414867,0.073414867,0.073414867,0.823365011,0.823365011,0.823365011,0.105188302,0.128835101,0.083704342,0.682272255,0.485315341,0.821492527,0,0.230701458,0.637430959,0.895334917,0.996239732,9166.164653,2807.000643,7042.000966,527.1889544,3373.273545,41849.49796,50002.77984,9852.995456,33957.44604,28378.94158,0,1238.820799,0,9166.164653,1222.500575,821.25,256.7166377,767,0.906419418,0.298094576,0.094357522,0.33688833,0.000564189,0.050501594
0.0813,0.025191063,0.034269829,0.046583572,0.068130699,0.100307351,0.01907131,0.048367094,0.035931454,0.052501033,0.033173183,0.052827779,0.219730167,0.485600139,0.250972651,0.266562744,0.517054726,0.216382531,0.093137675,0.093137675,0.093137675,0.083332579,0.083332579,0.083332579,0.823529746,0.823529746,0.823529746,0.120033112,0.144004589,0.077696756,0.658265543,0.48227337,0.821421982,0,0.226450767,0.637214796,0.894366357,0.997498436,4701.368228,2714.994575,6024.028702,542.4482262,3146.985448,43690.2589,49945.48341,9602.976865,33985.56798,25801.66955,0,1248.144479,0,4701.368228,1259.050373,821.25,254.344221,767,0.939209045,0.344103929,0.142204328,0.218273665,0.113737652,0.075099856
0.0823,0.025194148,0.034276319,0.046636478,0.068193264,0.100413005,0.02238806,0.055394791,0.034825871,0.049193882,0.027636949,0.039202935,0.192856977,0.257545642,0.326814063,0.233826968,0.559876216,0.206296816,0.102189817,0.102189817,0.102189817,0.101186495,0.101186495,0.101186495,0.796623687,0.796623687,0.796623687,0.105944867,0.124850566,0.087360706,0.681843862,0.480442301,0.820379205,0,0.227768802,0.639617537,0.894034866,0.999201378,4311.880626,2800.821432,6459.953073,532.282258,3163.316007,43208.31895,49800.90971,10251.72616,33898.54161,30306.53128,0,1274.65351,0,4311.880626,1267.337653,821.25,252.9368665,767,0.939849041,0.346141177,0.073144755,0.25398106,0.002243825,0.047528417
0.0883,0.025255837,0.034285729,0.046636579,0.06837168,0.100455471,0.019347706,0.05002067,0.025704809,0.046300124,0.027065905,0.042554204,0.18601363,0.305938376,0.252526084,0.260327358,0.533116404,0.206556239,0.103016756,0.103016756,0.103016756,0.090706165,0.090706165,0.090706165,0.806277078,0.806277078,0.806277078,0.122557476,0.148349816,0.074585636,0.654507072,0.485338198,0.81860108,0,0.233486786,0.637145286,0.893750763,0.997457729,3772.713215,2831.318544,5752.343195,548.5292077,3208.316066,49041.80593,50464.0782,9718.343693,33924.15075,31034.58067,0,1260.519212,0,3772.713215,1230.278534,821.25,258.7537561,767,0.973815828,0.297412975,0.157823179,0.33566779,0.01051436,0.173385398
0.0801,0.025336959,0.034298698,0.046653062,0.068444497,0.100499743,0.027363184,0.049607276,0.035102266,0.040512609,0.025184251,0.047700383,0.195724004,0.395179316,0.299179356,0.256430242,0.567190754,0.176379004,0.125054924,0.125054924,0.125054924,0.100159721,0.100159721,0.100159721,0.774785355,0.774785355,0.774785355,0.10138409,0.139051102,0.087133605,0.672431202,0.483889761,0.820434775,0,0.225349361,0.633337933,0.896626741,0.999774214,6761.458891,2844.848112,5592.010524,536.1814512,3262.986153,46372.41566,49945.83893,9580.406409,33878.16891,27266.35797,0,1321.796988,0,6761.458891,1225.879513,821.25,258.5156508,767,0.968784738,0.350072621,0.079179168,0.240225708,0.190823118,0.020040734
0.074,0.025353474,0.034415121,0.046735964,0.068459374,0.100535284,0.021558872,0.056634973,0.025428413,0.042992972,0.034395305,0.044182649,0.216067857,0.441574005,0.320742184,0.235385814,0.552540482,0.212073704,0.115390212,0.115390212,0.115390212,0.0671345,0.0671345,0.0671345,0.817475289,0.817475289,0.817475289,0.125881925,0.151668999,0.068835223,0.653613853,0.484169136,0.821864826,0,0.227555782,0.638556695,0.892864478,0.997219763,6534.919416,2967.094283,6255.260744,553.0360994,3324.015141,48122.7345,50220.46309,10224.82534,33893.29224,28174.2297,0,1266.27054,0,6534.919416,1250.069733,821.25,252.3876233,767,0.928013378,0.289420633,0.12763587,0.147015618,0.082950803,0.028808343
0.0795,0.025376403,0.034465858,0.046736833,0.06847298,0.100652824,0.01713654,0.051260852,0.028192371,0.041339396,0.029749133,0.058999629,0.244891076,0.327346667,0.497343853,0.257209665,0.514942357,0.227847978,0.09843794,0.09843794,0.09843794,0.11531918,0.11531918,0.11531918,0.786242881,0.786242881,0.786242881,0.117191374,0.167031396,0.057660377,0.658116853,0.480540955,0.819580832,0,0.224172807,0.642162255,0.893413664,0.994003711,8649.044028,2914.56126,6699.548271,561.6816654,3412.364626,45953.23065,49880.05711,11410.29844,33897.96365,27176.16316,0,1254.331006,0,8649.044028,1226.950457,821.25,253.6557469,767,0.925213177,0.342974556,0.089375247,0.227434964,3.76E-05,0.082976445
0.0814,0.025379756,0.034514993,0.046745494,0.068480841,0.100768796,0.018794914,0.046300124,0.027086788,0.042166184,0.0327804,0.041683287,0.204209436,0.253767633,0.245452534,0.232268122,0.557295497,0.210436382,0.116989053,0.116989053,0.116989053,0.079463047,0.079463047,0.079463047,0.8035479,0.8035479,0.8035479,0.114417368,0.163719725,0.063309279,0.658553628,0.483085661,0.82238809,0,0.222925259,0.637819908,0.894686113,0.997962649,11529.17625,2841.637657,6085.675343,539.7053478,3240.733082,40701.61569,49674.42066,9739.935557,33859.80035,25754.77069,0,1244.251205,0,11529.17625,1235.299311,821.25,254.2255969,767,0.927560799,0.337460862,0.072963513,0.227087885,0.060797698,0.084603024
0.0816,0.025391583,0.034562711,0.046756843,0.068491009,0.100813793,0.019347706,0.055808185,0.029021559,0.043406366,0.03429317,0.046641497,0.275731583,0.314587239,0.241533408,0.229929852,0.583095283,0.186974865,0.103511374,0.103511374,0.103511374,0.104048507,0.104048507,0.104048507,0.792440118,0.792440118,0.792440118,0.107376581,0.130237041,0.073872021,0.688514357,0.485551841,0.818279374,0,0.223634221,0.636614416,0.895596787,0.997654674,3837.344261,2805.172161,6724.363145,579.2014053,3237.884483,46887.21542,50070.29896,9896.294471,33909.65673,27293.68579,0,1246.736345,0,3837.344261,1311.859035,821.25,256.9190051,767,0.930596962,0.354428149,0.115069546,0.218364829,0.048085141,0.066458417
0.0752,0.025407721,0.034594689,0.046777456,0.068633309,0.100896565,0.025704809,0.042166184,0.028192371,0.046713518,0.032111946,0.045637159,0.25100478,0.29241908,0.333924527,0.249415433,0.532410285,0.218174282,0.087539251,0.087539251,0.087539251,0.068076145,0.068076145,0.068076145,0.844384604,0.844384604,0.844384604,0.103834088,0.132452754,0.099714793,0.663998365,0.47791968,0.81927104,0,0.224970951,0.639386155,0.893471216,0.995757721,9630.189406,2826.125076,6007.608738,517.3304634,3212.706031,45621.18598,50018.22146,10182.34593,33891.89256,27746.79413,0,1289.235038,0,9630.189406,1228.367194,821.25,253.5540143,767,0.95689801,0.352410122,0.070352835,0.23824963,0.236245547,0.049881277
0.0793,0.025427133,0.034601155,0.046783052,0.068689052,0.100934658,0.020453289,0.047540306,0.026257601,0.039685821,0.027372118,0.040478133,0.224535949,0.206852117,0.298188412,0.252533125,0.560955053,0.186511822,0.097581944,0.097581944,0.097581944,0.078706104,0.078706104,0.078706104,0.823711951,0.823711951,0.823711951,0.106922734,0.147609612,0.087361582,0.658106072,0.481153505,0.819780171,0,0.225470494,0.638750406,0.89745159,0.996061232,5974.904423,2916.234731,6019.866563,557.3930302,3419.38035,42002.18202,50216.59406,10436.81295,33905.72051,29188.67611,0,1301.136778,0,5974.904423,1245.00061,821.25,258.7176125,767,0.948328538,0.344472653,0.017383585,0.139381642,0.010619246,0.212355221
